Date delivery,Price
05/10/2023,71.60
06/10/2023,44.95
07/10/2023,90.64
08/10/2023,116.01
09/10/2023,112.39
10/10/2023,59.80
11/10/2023,122.71
12/10/2023,68.41
13/10/2023,26.53
14/10/2023,39.62
15/10/2023,133.70
16/10/2023,130.12
17/10/2023,98.44
18/10/2023,93.41
19/10/2023,87.24
20/10/2023,54.32
21/10/2023,63.95
22/10/2023,125.02
23/10/2023,117.99
24/10/2023,124.31
25/10/2023,121.35
26/10/2023,118.35
27/10/2023,83.37
28/10/2023,23.99
29/10/2023,92.89
30/10/2023,104.95
31/10/2023,62.89
01/11/2023,59.77
02/11/2023,56.57
03/11/2023,24.82
04/11/2023,29.91
05/11/2023,72.04
06/11/2023,99.75
07/11/2023,89.72
08/11/2023,97.22
09/11/2023,94.05
10/11/2023,96.79
11/11/2023,97.99
12/11/2023,94.89
13/11/2023,65.51
14/11/2023,102.41
15/11/2023,117.63
16/11/2023,121.34
17/11/2023,91.40
18/11/2023,38.20
19/11/2023,106.08
20/11/2023,123.30
21/11/2023,109.69
22/11/2023,61.64
23/11/2023,63.87
24/11/2023,94.60
25/11/2023,116.35
26/11/2023,114.51
27/11/2023,121.94
28/11/2023,140.02
29/11/2023,168.76
30/11/2023,156.40
01/12/2023,116.41
02/12/2023,104.72
03/12/2023,111.76
04/12/2023,114.39
05/12/2023,129.54
06/12/2023,116.60
07/12/2023,103.68
08/12/2023,78.41
09/12/2023,55.87
10/12/2023,79.05
11/12/2023,106.06
12/12/2023,93.04
13/12/2023,107.12
14/12/2023,93.24
15/12/2023,70.70
16/12/2023,50.72
17/12/2023,77.97
18/12/2023,76.29
19/12/2023,62.01
20/12/2023,25.28
21/12/2023,22.66
22/12/2023,30.74
23/12/2023,-3.37
24/12/2023,0.41
25/12/2023,16.62
26/12/2023,60.80
27/12/2023,16.67
28/12/2023,6.36
29/12/2023,34.06
30/12/2023,9.90
31/12/2023,16.18
01/01/2024,53.07
02/01/2024,45.22
03/01/2024,85.41
04/01/2024,91.37
05/01/2024,88.72
06/01/2024,86.33
07/01/2024,102.23
08/01/2024,109.39
09/01/2024,111.84
10/01/2024,109.65
11/01/2024,106.04
12/01/2024,74.57
13/01/2024,76.15
14/01/2024,86.50
15/01/2024,101.14
16/01/2024,99.61
17/01/2024,92.74
18/01/2024,78.51
19/01/2024,73.66
20/01/2024,50.26
21/01/2024,49.84
22/01/2024,52.28
23/01/2024,33.12
24/01/2024,78.02
25/01/2024,59.23
26/01/2024,68.35
27/01/2024,59.28
28/01/2024,81.03
29/01/2024,77.97
30/01/2024,76.00
31/01/2024,72.04
01/02/2024,61.66
02/02/2024,35.97
03/02/2024,14.78
04/02/2024,35.84
05/02/2024,45.29
06/02/2024,79.16
07/02/2024,88.70
08/02/2024,70.52
09/02/2024,72.13
10/02/2024,61.96
11/02/2024,74.75
12/02/2024,72.23
13/02/2024,68.16
14/02/2024,70.50
15/02/2024,61.06
16/02/2024,66.65
17/02/2024,53.18
18/02/2024,65.29
19/02/2024,63.22
20/02/2024,57.57
21/02/2024,50.92
22/02/2024,43.74
23/02/2024,57.20
24/02/2024,61.09
25/02/2024,66.27
26/02/2024,73.84
27/02/2024,71.82
28/02/2024,63.20
29/02/2024,71.01
01/03/2024,64.22
02/03/2024,60.47
03/03/2024,75.89
04/03/2024,74.60
05/03/2024,82.84
06/03/2024,76.32
07/03/2024,62.33
08/03/2024,45.61
09/03/2024,34.00
10/03/2024,71.67
11/03/2024,86.47
12/03/2024,72.46
13/03/2024,67.06
14/03/2024,55.90
15/03/2024,50.36
16/03/2024,61.81
17/03/2024,81.25
18/03/2024,81.57
19/03/2024,91.34
20/03/2024,81.39
21/03/2024,68.54
22/03/2024,37.58
23/03/2024,25.87
24/03/2024,84.56
25/03/2024,66.14
26/03/2024,76.30
27/03/2024,51.35
28/03/2024,37.76
29/03/2024,53.25
30/03/2024,55.59
31/03/2024,35.88
01/04/2024,33.35
02/04/2024,87.37
03/04/2024,64.53
04/04/2024,46.59
05/04/2024,29.74
06/04/2024,20.76
07/04/2024,84.87
08/04/2024,57.99
09/04/2024,69.91
10/04/2024,58.81
11/04/2024,60.95
12/04/2024,13.82
13/04/2024,16.75
14/04/2024,70.19
15/04/2024,56.26
16/04/2024,102.01
17/04/2024,95.82
18/04/2024,58.82
19/04/2024,58.24
20/04/2024,55.15
21/04/2024,98.53
22/04/2024,97.76
23/04/2024,94.30
24/04/2024,90.63
25/04/2024,86.44
26/04/2024,62.17
27/04/2024,12.99
28/04/2024,80.80
29/04/2024,69.38
30/04/2024,4.39
01/05/2024,36.42
02/05/2024,77.81
03/05/2024,75.15
04/05/2024,54.16
05/05/2024,93.18
06/05/2024,93.04
07/05/2024,91.82
08/05/2024,61.86
09/05/2024,75.99
10/05/2024,53.65
11/05/2024,1.78
12/05/2024,46.41
13/05/2024,27.68
14/05/2024,42.93
15/05/2024,49.56
16/05/2024,69.01
17/05/2024,55.80
18/05/2024,52.50
19/05/2024,64.98
20/05/2024,79.81
21/05/2024,85.84
22/05/2024,93.87
23/05/2024,102.19
24/05/2024,72.26
25/05/2024,57.93
26/05/2024,106.88
27/05/2024,90.75
28/05/2024,79.18
29/05/2024,97.45
30/05/2024,89.22
31/05/2024,58.95
01/06/2024,23.24
02/06/2024,117.14
03/06/2024,107.23
04/06/2024,81.72
05/06/2024,86.37
06/06/2024,83.15
07/06/2024,45.97
08/06/2024,27.26
09/06/2024,92.65
10/06/2024,61.63
11/06/2024,91.19
12/06/2024,94.78
13/06/2024,78.40
14/06/2024,7.64
15/06/2024,21.40
16/06/2024,94.34
17/06/2024,96.20
18/06/2024,84.31
19/06/2024,93.80
20/06/2024,97.14
21/06/2024,52.22
22/06/2024,50.05
23/06/2024,92.09
24/06/2024,75.60
25/06/2024,492.04
26/06/2024,91.79
27/06/2024,63.05
28/06/2024,70.55
29/06/2024,43.77
30/06/2024,91.89
01/07/2024,85.68
02/07/2024,87.62
03/07/2024,28.10
04/07/2024,36.99
05/07/2024,7.36
06/07/2024,21.65
07/07/2024,88.42
08/07/2024,77.69
09/07/2024,79.01
10/07/2024,91.27
11/07/2024,90.60
12/07/2024,28.69
13/07/2024,24.38
14/07/2024,77.67
15/07/2024,50.30
16/07/2024,76.38
17/07/2024,90.74
18/07/2024,85.90
19/07/2024,61.99
20/07/2024,54.33
21/07/2024,91.23
22/07/2024,79.51
23/07/2024,65.86
24/07/2024,79.28
25/07/2024,90.95
26/07/2024,80.83
27/07/2024,46.02
28/07/2024,71.62
29/07/2024,77.24
30/07/2024,79.40
31/07/2024,94.87
01/08/2024,93.81
02/08/2024,75.29
03/08/2024,62.09
04/08/2024,99.86
05/08/2024,86.98
06/08/2024,92.91
07/08/2024,93.15
08/08/2024,53.32
09/08/2024,49.85
10/08/2024,54.72
11/08/2024,92.06
12/08/2024,99.74
13/08/2024,108.01
14/08/2024,85.53
15/08/2024,108.04
16/08/2024,93.24
17/08/2024,88.24
18/08/2024,108.20
19/08/2024,92.11
20/08/2024,52.62
21/08/2024,63.04
22/08/2024,39.13
23/08/2024,49.81
24/08/2024,21.86
25/08/2024,99.59
26/08/2024,90.90
27/08/2024,95.92
28/08/2024,112.91
29/08/2024,106.64
30/08/2024,79.05
31/08/2024,61.65
01/09/2024,115.07
02/09/2024,158.39
03/09/2024,125.84
04/09/2024,64.42
05/09/2024,76.13
06/09/2024,79.42
07/09/2024,69.00
08/09/2024,99.73
09/09/2024,59.04
10/09/2024,80.94
11/09/2024,112.34
12/09/2024,90.81
13/09/2024,53.83
14/09/2024,62.13
15/09/2024,97.47
16/09/2024,88.89
17/09/2024,77.98
18/09/2024,77.87
19/09/2024,73.37
20/09/2024,70.02
21/09/2024,76.18
22/09/2024,121.36
23/09/2024,91.77
24/09/2024,75.14
25/09/2024,55.00
26/09/2024,14.76
27/09/2024,29.07
28/09/2024,58.35
29/09/2024,33.32
30/09/2024,67.84
01/10/2024,95.86
02/10/2024,72.66
03/10/2024,96.13
04/10/2024,85.93
05/10/2024,54.90
06/10/2024,83.72
07/10/2024,91.32
08/10/2024,83.07
09/10/2024,59.73
10/10/2024,95.20
11/10/2024,56.37
12/10/2024,8.11
13/10/2024,105.59
14/10/2024,95.00
15/10/2024,35.08
16/10/2024,71.52
17/10/2024,102.27
18/10/2024,85.52
19/10/2024,35.51
20/10/2024,83.04
21/10/2024,103.01
22/10/2024,112.00
23/10/2024,101.68
24/10/2024,112.72
25/10/2024,101.72
26/10/2024,90.75
27/10/2024,111.35
28/10/2024,141.18
29/10/2024,124.69
30/10/2024,105.79
31/10/2024,75.06
01/11/2024,106.76
02/11/2024,93.43
03/11/2024,125.87
04/11/2024,164.79
05/11/2024,231.09
06/11/2024,159.62
07/11/2024,113.39
08/11/2024,114.47
09/11/2024,114.17
10/11/2024,121.77
11/11/2024,166.12
12/11/2024,150.09
13/11/2024,122.02
14/11/2024,124.17
15/11/2024,94.36
16/11/2024,63.48
17/11/2024,104.59
18/11/2024,123.99
19/11/2024,115.03
20/11/2024,123.32
21/11/2024,111.30
22/11/2024,76.02
23/11/2024,3.97
24/11/2024,55.01
25/11/2024,112.75
26/11/2024,119.99
27/11/2024,96.07
28/11/2024,130.25
29/11/2024,104.24
30/11/2024,94.59
01/12/2024,109.15
02/12/2024,144.07
03/12/2024,182.47
04/12/2024,106.20
05/12/2024,86.37
06/12/2024,71.51
07/12/2024,99.07
08/12/2024,99.59
09/12/2024,149.93
10/12/2024,266.54
11/12/2024,395.34
12/12/2024,178.47
13/12/2024,101.23
14/12/2024,46.85
15/12/2024,48.67
16/12/2024,86.30
17/12/2024,54.97
18/12/2024,52.03
19/12/2024,76.37
20/12/2024,22.14
21/12/2024,22.93
22/12/2024,59.10
23/12/2024,102.49
24/12/2024,98.63
25/12/2024,112.89
26/12/2024,121.71
27/12/2024,122.64
28/12/2024,105.28
29/12/2024,78.16
30/12/2024,62.10
31/12/2024,0.95
01/01/2025,92.91
02/01/2025,89.94
03/01/2025,120.79
04/01/2025,72.24
05/01/2025,25.16
06/01/2025,58.29
07/01/2025,104.53
08/01/2025,121.53
09/01/2025,112.43
10/01/2025,101.89
11/01/2025,110.07
12/01/2025,129.20
13/01/2025,126.82
14/01/2025,222.18
15/01/2025,148.10
16/01/2025,146.32
17/01/2025,134.15
18/01/2025,128.72
19/01/2025,231.36
20/01/2025,168.46
21/01/2025,161.45
