Date delivery,Date delivery,price,ARIMA_fitted,ARIMA_residuals
2019-11-08,2019-11-08,47.12,0.0,47.12
2019-11-09,2019-11-09,41.69,47.11607459846596,-5.426074598465959
2019-11-10,2019-11-10,40.97,41.94533120694917,-0.9753312069491713
2019-11-11,2019-11-11,41.11,42.266513932532426,-1.1565139325324267
2019-11-12,2019-11-12,42.2,42.218814317525116,-0.018814317525112756
2019-11-13,2019-11-13,47.08,43.48433947460288,3.595660525397115
2019-11-14,2019-11-14,45.32,46.965225226303794,-1.6452252263037934
2019-11-15,2019-11-15,37.9,44.19403366519646,-6.294033665196459
2019-11-16,2019-11-16,38.1,38.30589976184866,-0.20589976184865577
2019-11-17,2019-11-17,36.82,39.1160349100458,-2.2960349100457975
2019-11-18,2019-11-18,41.36,38.20058224136151,3.15941775863849
2019-11-19,2019-11-19,46.49,42.99518607413777,3.494813925862232
2019-11-20,2019-11-20,53.25,46.18178707442904,7.068212925570961
2019-11-21,2019-11-21,50.09,50.2757890117588,-0.18578901175879992
2019-11-22,2019-11-22,43.58,46.008732476034666,-2.428732476034668
2019-11-23,2019-11-23,30.58,41.59562442924657,-11.015624429246571
2019-11-24,2019-11-24,33.47,32.99684398692485,0.47315601307514754
2019-11-25,2019-11-25,51.12,38.37516321030666,12.744836789693338
2019-11-26,2019-11-26,47.36,51.750032033650015,-4.390032033650016
2019-11-27,2019-11-27,39.5,47.08400739908548,-7.584007399085479
2019-11-28,2019-11-28,30.49,41.0031853840472,-10.513185384047201
2019-11-29,2019-11-29,40.08,31.639079311964647,8.440920688035352
2019-11-30,2019-11-30,42.01,38.573639655912956,3.436360344087042
2019-12-01,2019-12-01,42.45,39.53393901236185,2.9160609876381542
2019-12-02,2019-12-02,46.18,43.38977941712028,2.7902205828797193
2019-12-03,2019-12-03,51.36,47.19835742407224,4.1616425759277575
2019-12-04,2019-12-04,47.94,49.98837677703999,-2.0483767770399908
2019-12-05,2019-12-05,41.82,45.188768557274685,-3.3687685572746844
2019-12-06,2019-12-06,31.1,40.08192148462955,-8.981921484629545
2019-12-07,2019-12-07,24.91,32.64775727748909,-7.7377572774890915
2019-12-08,2019-12-08,-16.38,30.671927742333533,-47.05192774233353
2019-12-09,2019-12-09,23.37,1.305737577221393,22.064262422778608
2019-12-10,2019-12-10,40.17,34.87875474018192,5.2912452598180835
2019-12-11,2019-12-11,38.12,35.388074599819106,2.7319254001808915
2019-12-12,2019-12-12,44.62,33.705942896903466,10.914057103096532
2019-12-13,2019-12-13,36.53,35.708502376712815,0.8214976232871862
2019-12-14,2019-12-14,23.23,28.703055330347077,-5.473055330347076
2019-12-15,2019-12-15,12.68,23.693090560388903,-11.013090560388903
2019-12-16,2019-12-16,40.84,20.899209977797057,19.940790022202947
2019-12-17,2019-12-17,36.72,44.647452673338194,-7.927452673338195
2019-12-18,2019-12-18,40.2,36.74685602684947,3.4531439731505316
2019-12-19,2019-12-19,34.65,39.321770782341254,-4.671770782341255
2019-12-20,2019-12-20,29.41,29.133781812790325,0.2762181872096754
2019-12-21,2019-12-21,28.11,25.466711316000417,2.6432886839995824
2019-12-22,2019-12-22,26.48,26.853726674263395,-0.3737266742633949
2019-12-23,2019-12-23,24.5,30.29395423379027,-5.79395423379027
2019-12-24,2019-12-24,20.52,32.067007743565924,-11.547007743565924
2019-12-25,2019-12-25,27.25,28.193960365519132,-0.943960365519132
2019-12-26,2019-12-26,33.63,28.845797032825438,4.784202967174565
2019-12-27,2019-12-27,37.82,27.56856168538898,10.251438314611022
2019-12-28,2019-12-28,34.29,29.210303576575644,5.079696423424355
2019-12-29,2019-12-29,30.17,29.211306169698467,0.9586938303015344
2019-12-30,2019-12-30,25.57,31.68965934991583,-6.119659349915828
